Ticker,Data,Categoria,Assunto,sigma_est,CAR[0],ABS[0],"CAR[0,+1]","ABS[0,+1]","CAR[-1,+1]","ABS[-1,+1]","CAR[0,+5]","ABS[0,+5]",CAR_padronizado
PETR4,2018-03-28,Comunicado ao Mercado,Petrobras adere à Oil and Gas Climate Initiative (OGCI),0.01172124558455337,-0.014070758149091573,0.014070758149091573,-0.03164826870757958,0.01582413435378979,-0.038304484767150634,0.012768161589050211,-0.04784573347936721,0.014897567898838495,-1.9092429430396802
CPFE3,2018-03-28,Comunicado ao Mercado,Apresentação de Resultados 4T17/2017,0.026324093261379022,0.015168106092186153,0.015168106092186153,0.015854721902330966,0.007927360951165483,0.03657377706393761,0.012191259021312536,0.014347654765638557,0.00559042204178227,0.4258829073293521
RENT3,2018-03-28,Comunicado ao Mercado,JCP - Valor por ação,0.01636338031398104,0.0014337664034485419,0.0014337664034485419,0.0102269750103234,0.0051134875051617,0.005336782838569783,0.005039055727359005,0.01538090986561802,0.013177902568435427,0.4419357884535822
OIBR3,2018-03-28,Fato Relevante,Adiamento da divulgação das Demonstrações Financeiras,0.04601765597099158,-0.04732451839493541,0.04732451839493541,0.004967764542309246,0.04980840066609003,0.005008148271551105,0.03321906168714064,0.055999836225975104,0.025616448628406494,0.0763346137712729
CSNA3,2018-03-28,Comunicado ao Mercado,Notícia divulgada na mídia,0.02123119854318455,-0.009868641755521167,0.009868641755521167,0.012483894248796052,0.016110588879919195,0.02379998830404484,0.014512423938362391,0.029092412790767633,0.0178244887648854,0.41577710561107895
CYRE3,2018-03-28,Comunicado ao Mercado,Earnings Call 4Q17/2017||Teleconferência de Resultado 4T17/2017,0.011716948651629836,-0.006782160611544329,0.006782160611544329,-0.024817390789424316,0.012408695394712158,-0.003046819323127895,0.015529320751906911,-0.026521775565144783,0.016879465941848,-1.4977060871660886
VALE3,2018-03-28,Comunicado ao Mercado,"Vale anuncia o resultado e a liquidação antecipada da oferta de aquisição de bonds com cupom de 4,375% e vencimento em 2022",0.014252681129415785,0.013242305365581356,0.013242305365581356,0.008431816559782958,0.009026397085689877,-0.005737941709890901,0.010740850813684538,0.024907258352698934,0.009632446497737568,0.41832091892088413
PETR4,2018-03-28,Comunicado ao Mercado,Hibernação das fábricas de fertilizantes,0.01172124558455337,-0.014070758149091573,0.014070758149091573,-0.03164826870757958,0.01582413435378979,-0.038304484767150634,0.012768161589050211,-0.04784573347936721,0.014897567898838495,-1.9092429430396802
SBSP3,2018-03-29,Comunicado ao Mercado,Apresentação de Teleconferência 4T17,0.013944316715181794,0.010506234318637358,0.010506234318637358,3.894549149266978e-05,0.010486761572891024,-0.03767451925598869,0.019562329297754467,-0.010789551554609044,0.00846364414230939,0.0019748992864689653
SBSP3,2018-03-29,Comunicado ao Mercado,www.sabesp.com.br/investidores,0.013944316715181794,0.010506234318637358,0.010506234318637358,3.894549149266978e-05,0.010486761572891024,-0.03767451925598869,0.019562329297754467,-0.010789551554609044,0.00846364414230939,0.0019748992864689653
BBSE3,2018-03-29,Comunicado ao Mercado,Indicações ao Conselho Fiscal e reapresentação de documentos da AGO 2018,0.011550618771336429,-0.011083338537469425,0.011083338537469425,-0.02306548178473668,0.01153274089236834,-0.016672260657534826,0.009819567637312844,-0.029255322618132247,0.008424742759513078,-1.4120246632843398
CSNA3,2018-03-29,Fato Relevante,Projeções,0.02120335237419778,0.022345173589104962,0.022345173589104962,0.05562982183294194,0.02781491091647097,0.04568875672763678,0.021856962312749032,0.020331871289479237,0.019234122330802902,1.8551889135295743
VALE3,2018-03-29,Fato Relevante,Nova Política de Remuneração aos Acionistas,0.014260905956567602,-0.004805979217429684,0.004805979217429684,0.019808970694815842,0.014710464564837605,0.03301193089488757,0.014207963109915645,0.0019202509371542865,0.00902347102653597,0.9821996967997101
PETR4,2018-03-29,Comunicado ao Mercado,Petrobras assina contrato para construção da Unidade de Processamento de Gás Natural em Itaboraí,0.01175540540652169,-0.017570241342769882,0.017570241342769882,-0.03155049755451338,0.01577524877725669,-0.04577677989695494,0.015258926632318313,-0.023476258488897398,0.01446779132302406,-1.897813814079865
BRKM5,2018-03-29,Comunicado ao Mercado,Apresentação de Resultados 4T17,0.02096406683158589,0.05608678394500207,0.05608678394500207,0.03055750614191444,0.04080803087404485,0.010106902710443611,0.034022221726520176,0.025138925633079682,0.018417682039773335,1.0306883670367843
PRIO3,2018-03-29,Fato Relevante,ALIENAÇÃO DE POSIÇÃO ACIONÁRIA EM LEILÃO,0.029824718473017583,-0.0170852538657743,0.0170852538657743,-0.09240626070658209,0.046203130353291044,-0.1533210583729645,0.051107019457654834,-0.127352529916671,0.02922707063887738,-2.1908368935260953
PSSA3,2018-03-29,Comunicado ao Mercado,Eleição de novo presidente executivo,0.017247711828958307,-0.016419978950173178,0.016419978950173178,-0.04648291494889606,0.02324145747444803,-0.06476608847626002,0.021588696158753338,-0.05195786965885876,0.012702114227347489,-1.9056663687119975
PETR4,2018-03-29,Fato Relevante,Resultado da 15ª Rodada de Licitações da ANP,0.01175540540652169,-0.017570241342769882,0.017570241342769882,-0.03155049755451338,0.01577524877725669,-0.04577677989695494,0.015258926632318313,-0.023476258488897398,0.01446779132302406,-1.897813814079865
PETR4,2018-03-29,Comunicado ao Mercado,Resultado da Oferta de Recompra de Títulos,0.01175540540652169,-0.017570241342769882,0.017570241342769882,-0.03155049755451338,0.01577524877725669,-0.04577677989695494,0.015258926632318313,-0.023476258488897398,0.01446779132302406,-1.897813814079865
BEEF3,2018-04-02,Comunicado ao Mercado,Notícia divulgada na mídia,0.013799312130777909,-0.01135863498975618,0.01135863498975618,0.06974619636176896,0.04623173317064065,0.049922713947917,0.037428982918377755,0.11982347048734804,0.04229285553638179,3.5739468708282005
GGBR4,2018-04-02,Comunicado ao Mercado,Venda de Beaumont,0.020140932789999653,0.01768455934772776,0.01768455934772776,0.0212621545406951,0.01063107727034755,0.029746889803764266,0.009915629934588088,0.03685740218459968,0.01773124081400722,0.7464705738865686
SMTO3,2018-04-02,Fato Relevante,Incorporação da Usina Boa Vista S.A.,0.010951268318523059,-9.130282269960259e-05,9.130282269960259e-05,-0.012988532760513715,0.0064942663802568575,-0.0002726631818369494,0.008568134113063494,-0.019463794753895192,0.009510346069068962,-0.8386498554773345
SANB11,2018-04-02,Comunicado ao Mercado,Alienação da BW Guirapá I S.A.,0.011626416228517686,-0.000658831494158553,0.000658831494158553,0.00909518945142688,0.005206426219871993,0.02945126201285518,0.010256308333724096,-0.014048591405653973,0.0076394581139104445,0.5531601493421038
PETR4,2018-04-02,Comunicado ao Mercado,Esclarecimento sobre parcerias em refino de petróleo,0.011821937669610889,-0.014219019514158628,0.014219019514158628,-0.024506387592827562,0.012253193796413781,-0.04173710899843584,0.01391236966614528,-0.01835382334971128,0.013618123448709432,-1.465803097052245
PETR4,2018-04-03,Fato Relevante,Cessão de direitos dos campos de Tartaruga Verde e Módulo III de Espadarte: Divulgação de Oportunidade - Teaser,0.012012702684303673,-0.010103798339281425,0.010103798339281425,-0.023391172698395885,0.011695586349197942,-0.037358388274181864,0.012452796091393955,0.016082765599907102,0.014375150774169137,-1.376880562985491
USIM5,2018-04-03,Comunicado ao Mercado,Reapresentação do Boletim de Voto à Distância para Deliberações Objeto da Assembleia Geral Ordinária e reapresentação do Manual para Participação dos Acionistas na AGO/E,0.024638195821178557,-0.018485513184124957,0.018485513184124957,-0.03363263925868852,0.01681631962934426,-0.01793968944761786,0.016441863023253057,-0.07465693535036459,0.0124428225583941,-0.965243862076016
PETR4,2018-04-03,Fato Relevante,Cessão de Direitos do Campo de Baúna na Bacia de Santos: Divulgação da Oportunidade - Teaser,0.012012702684303673,-0.010103798339281425,0.010103798339281425,-0.023391172698395885,0.011695586349197942,-0.037358388274181864,0.012452796091393955,0.016082765599907102,0.014375150774169137,-1.376880562985491
PETR4,2018-04-03,Comunicado ao Mercado,Cessão de direitos de Campos Terrestres: Início de fase vinculante dos Polos Riacho da Forquilha e Miranga,0.012012702684303673,-0.010103798339281425,0.010103798339281425,-0.023391172698395885,0.011695586349197942,-0.037358388274181864,0.012452796091393955,0.016082765599907102,0.014375150774169137,-1.376880562985491
CSNA3,2018-04-03,Comunicado ao Mercado,Esclarecimentos sobre Notícia Divulgada na Mídia,0.021449800904248303,-0.014577200432859514,0.014577200432859514,-0.02882960186020976,0.01441480093010488,0.004888373654077564,0.0208491924581657,-0.03297128133890895,0.01302691047388956,-0.9503867688685678
PETR4,2018-04-03,Comunicado ao Mercado,Decisão cautelar na arbitragem do Parque das Baleias,0.012012702684303673,-0.010103798339281425,0.010103798339281425,-0.023391172698395885,0.011695586349197942,-0.037358388274181864,0.012452796091393955,0.016082765599907102,0.014375150774169137,-1.376880562985491
PETR4,2018-04-03,Fato Relevante,Cancelamento da autuação da ANP sobre participações governamentais,0.012012702684303673,-0.010103798339281425,0.010103798339281425,-0.023391172698395885,0.011695586349197942,-0.037358388274181864,0.012452796091393955,0.016082765599907102,0.014375150774169137,-1.376880562985491
VALE3,2018-04-03,Comunicado ao Mercado,Vale informa datas de divulgação do desempenho do primeiro trimestre de 2018,0.01443168752726127,-0.0048435061958558515,0.0048435061958558515,-0.01125535299379866,0.00562767649689933,0.014061633252432884,0.012190779746676733,0.029668339720140883,0.011743818263283648,-0.5514764930663438
ITSA4,2018-04-03,Comunicado ao Mercado,Relatório Anual da Itaúsa 2017 contendo a Matriz de Materialidade,0.00874204513926787,-0.00565181854471321,0.00565181854471321,-0.0022778175237114194,0.0045129097828575,0.0007846202889556604,0.00402941912612736,-0.03577849855125936,0.007280183646349323,-0.1842429536410268
ENGI11,2018-04-03,Comunicado ao Mercado,Revisão tarifária da Energisa Mato Grosso e Energisa Mato Grosso do Sul,0.015474864002236374,-0.022604131985511526,0.022604131985511526,-0.03458835829438768,0.01729417914719384,-0.03330530020303426,0.011957138795247032,-0.03456994624373715,0.016558015457270786,-1.580476745807715
COGN3,2018-04-04,Comunicado ao Mercado,Apresentação para analistas e investidores,0.018602767360412855,-0.025479896947978108,0.025479896947978108,-0.0036568295985585433,0.023651482148698836,-0.020061826380839948,0.021235987026559693,0.049723782270567174,0.0212260941863333,-0.13899915838796145
UGPA3,2018-04-04,Fato Relevante,Alteração dos canais de divulgação de Fato Relevante,0.009914231561965461,0.008977229237401217,0.008977229237401217,0.003360681650721508,0.007296888412040462,-0.018145125874897118,0.012033194783233184,-0.023130647333276085,0.00943253210366822,0.23969187826426694
PETR4,2018-04-04,Comunicado ao Mercado,Resgate de Títulos com vencimento em 2020,0.012104134951604872,-0.013487411288403719,0.013487411288403719,0.00722931721383863,0.017102069895323035,-0.003083800776982719,0.014839085927155805,0.029237808951731847,0.013315399604882644,0.422326688003107
ENGI11,2018-04-04,Comunicado ao Mercado,Negociações atípicas de valores mobiliários,0.015475864235988452,-0.011946038802362533,0.011946038802362533,-0.029073156027598464,0.014536578013799232,-0.051638271518663036,0.01721275717288768,-0.025207357291970996,0.015023314309790392,-1.3283798219037801
ENGI11,2018-04-04,Comunicado ao Mercado,Fitch eleva rating da Energisa,0.015475864235988452,-0.011946038802362533,0.011946038802362533,-0.029073156027598464,0.014536578013799232,-0.051638271518663036,0.01721275717288768,-0.025207357291970996,0.015023314309790392,-1.3283798219037801
CSAN3,2018-04-05,Comunicado ao Mercado,Eleição de Novo Diretor de Relações com Investidores,0.015985549055346403,-0.018208051955351752,0.018208051955351752,-0.022542683863307777,0.011271341931653888,-0.028047867951405427,0.009349289317135143,-0.007542414342757586,0.012106971311104676,-0.9971559044172017
CVCB3,2018-04-05,Comunicado ao Mercado,Dados Operacionais - 1T18,0.011971707626317581,0.0020497923571211225,0.0020497923571211225,0.01700087259158814,0.00850043629579407,0.021170729335385503,0.007056909778461834,0.007082743220430861,0.0060618638606809916,1.0041535151738583
RADL3,2018-04-05,Comunicado ao Mercado,Alteração de Membros do Conselho de Administração,0.013203669217031795,-0.033783823113087495,0.033783823113087495,-0.06127092365485659,0.030635461827428295,-0.08681948123592227,0.02893982707864076,-0.014516965524892622,0.019514250964733335,-3.281291351196988
CSAN3,2018-04-05,Comunicado ao Mercado,Alteração DRI,0.015985549055346403,-0.018208051955351752,0.018208051955351752,-0.022542683863307777,0.011271341931653888,-0.028047867951405427,0.009349289317135143,-0.007542414342757586,0.012106971311104676,-0.9971559044172017
ITUB4,2018-04-05,Comunicado ao Mercado,Telas Ciclo APIMEC 2018 - ITAÚ UNIBANCO HOLDING S.A. - RIBEIRÃO PRETO/SP,0.007539108541685324,-0.010457948852491463,0.010457948852491463,-0.0005804853968145503,0.010167706154084188,0.009155431372012728,0.010023776358998551,-0.0036404941808270514,0.00758268223434561,-0.054444787231512026
ENGI11,2018-04-05,Fato Relevante,Oferta Pública para Aquisição do Controle da Eletropaulo,0.015385648811754303,-0.01712375544075154,0.01712375544075154,-0.03228462139273615,0.016142310696368074,-0.04422799144253317,0.014742663814177723,-0.014049990569840284,0.013165577440826609,-1.4837641879231898
PRIO3,2018-04-06,Fato Relevante,Início da Campanha de Perfuração,0.03085669884971296,0.025697683358521205,0.025697683358521205,-0.013968308694848074,0.03268183770594524,-0.04839684828764688,0.03326407166822976,-0.02172932774294084,0.03165744923808659,-0.3200953494066318
USIM5,2018-04-06,Comunicado ao Mercado,Alteração de indicação de candidatos ao cargo de membros titulares e suplentes do Conselho de Administração por acionista controlador.,0.025302839825182562,-0.005583730679486908,0.005583730679486908,-0.00934869352838832,0.00467434676419416,-0.0188410472144262,0.0062803490714753996,0.01616011154167225,0.014003650174364604,-0.2612562319024393
PRIO3,2018-04-06,Fato Relevante,PetroRio Begins Its Drilling Capaign,0.03085669884971296,0.025697683358521205,0.025697683358521205,-0.013968308694848074,0.03268183770594524,-0.04839684828764688,0.03326407166822976,-0.02172932774294084,0.03165744923808659,-0.3200953494066318
PETR4,2018-04-06,Comunicado ao Mercado,"Desinvestimentos em Águas Rasas: Início de fase vinculante dos Polos Pargo, Sergipe e Merluza",0.012200989514749083,0.010684083419121306,0.010684083419121306,-0.001209469915897236,0.011288818377069923,0.019262445379529432,0.014349850683188838,0.0047951628218461245,0.01026528306932954,-0.07009467372611268
SBSP3,2018-04-06,Comunicado ao Mercado,Apresentação da Sabesp na Audiência Pública da ARSESP,0.013364293707065747,-0.0034417502870718953,0.0034417502870718953,-0.005599000069816185,0.0027995000349080924,-0.0116361093784514,0.003878703126150467,0.0016180288002662357,0.007902126128800672,-0.2962439320783404
GOAU4,2018-04-06,Comunicado ao Mercado,Aviso aos Acionistas,0.019729430185626257,-0.002761512990648091,0.002761512990648091,-0.005067716744626169,0.0025338583723130844,0.041993044640836294,0.017376159376696208,0.037833533851336296,0.012715918588114244,-0.18162799642680272
UGPA3,2018-04-06,Comunicado ao Mercado,Ultrapar arquiva o relatório anual Form 20-F de 2017,0.009888978972417306,0.0029322887420241196,0.0029322887420241196,0.007785954654575019,0.0038929773272875093,0.0022791317106757897,0.004430925866158082,-0.03202556133186629,0.009621856556077205,0.5567310184011008
PETR4,2018-04-06,Comunicado ao Mercado,Reapresentação do boletim de voto a distância,0.012200989514749083,0.010684083419121306,0.010684083419121306,-0.001209469915897236,0.011288818377069923,0.019262445379529432,0.014349850683188838,0.0047951628218461245,0.01026528306932954,-0.07009467372611268
