Data_Entrega,Ano,Ticker,Nome_Companhia,Codigo_CVM,Categoria,Tipo,Especie,Assunto,Protocolo_Entrega,Link_Download
2023-02-06,2023,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras sobre resultado do 4º trimestre de 2022,009512IPE060220230104496311-59,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1055823&numSequencia=580553&numVersao=1
2023-02-06,2023,EGIE3,ENGIE BRASIL ENERGIA S.A.,17329,Fato Relevante,,,Deferimento de excludente de responsabilidade para a UHE Estreito,017329IPE060220230104496310-90,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1055787&numSequencia=580517&numVersao=1
2023-02-06,2023,KLBN11,KLABIN S.A.,12653,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Live com Executivo,012653IPE060220230104496311-44,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1055809&numSequencia=580539&numVersao=1
2023-02-06,2023,GOLL4,GOL LINHAS AEREAS INTELIGENTES SA,19569,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,GOL divulga os resultados prévios de tráfego de Janeiro de 2023,019569IPE060220230104496313-18,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1055928&numSequencia=580658&numVersao=1
2023-02-06,2023,BBAS3,BANCO DO BRASIL S.A.,1023,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Eleição de vice-presidentes,001023IPE060220230104496305-58,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1055548&numSequencia=580278&numVersao=1
2023-02-07,2023,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,19348,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Gerenciamento de Riscos - Pilar 3 (4T22),019348IPE070220230104496411-06,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1056288&numSequencia=581018&numVersao=1
2023-02-07,2023,SLCE3,SLC AGRICOLA SA,20745,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Conferencia Credit Suisse e XP( 31/01 a 02/02),020745IPE070220230104496407-19,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1056047&numSequencia=580777&numVersao=1
2023-02-07,2023,GOLL4,GOL LINHAS AEREAS INTELIGENTES SA,19569,Fato Relevante,,,GOL anuncia Compromisso para Financiamento,019569IPE070220230104496406-33,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1056017&numSequencia=580747&numVersao=1
2023-02-07,2023,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Prêmio Global de Sustentabilidade S&ampP,002437IPE070220230104496414-41,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1056368&numSequencia=581098&numVersao=1
2023-02-07,2023,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,19348,Fato Relevante,,,Projeções 2023,019348IPE070220230104496411-11,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1056294&numSequencia=581024&numVersao=1
2023-02-07,2023,LIGT3,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,19879,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia Divulgada na Mídia,019879IPE070220220104496411-94,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1056334&numSequencia=581064&numVersao=1
2023-02-07,2023,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,19348,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Data do Pagamento de Juros sobre o Capital Próprio,019348IPE070220230104496411-15,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1056295&numSequencia=581025&numVersao=1
2023-02-07,2023,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,19348,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Press Release,019348IPE070220230104496411-11,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1056289&numSequencia=581019&numVersao=1
2023-02-07,2023,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,19348,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Indicadores financeiros selecionados sobre o resultado trimestral.,019348IPE070220230104496411-25,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1056277&numSequencia=581007&numVersao=1
2023-02-08,2023,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras sobre a venda da refinaria LUBNOR,009512IPE080220230104496512-85,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057067&numSequencia=581797&numVersao=1
2023-02-08,2023,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras sobre venda de participação em empresa do setor elétrico,009512IPE080220230204514011-82,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057034&numSequencia=581764&numVersao=2
2023-02-08,2023,LIGT3,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,19879,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Negociações atípicas de valores mobiliários,019879IPE080220230104496514-82,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057144&numSequencia=581874&numVersao=1
2023-02-08,2023,BBAS3,BANCO DO BRASIL S.A.,1023,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Eleição de vice-presidente,001023IPE080220230104496505-68,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1056518&numSequencia=581248&numVersao=1
2023-02-08,2023,CCRO3,CCR S.A.,18821,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Resposta ao Ofício CVM 38/2023/CVM/SEP/GEA-2,018821IPE080220230104496512-11,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057040&numSequencia=581770&numVersao=1
2023-02-08,2023,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras sobre seleção pública de projetos socioambientais,009512IPE080220230104496512-31,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057051&numSequencia=581781&numVersao=1
2023-02-08,2023,PSSA3,PORTO SEGURO SA,16659,Fato Relevante,,,Programa de Recompra de Ações,016659IPE080220230104496513-16,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057081&numSequencia=581811&numVersao=1
2023-02-08,2023,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Fato Relevante,,,Relatório de Produção e Vendas 4T22,009512IPE080220230104496511-24,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1056900&numSequencia=581630&numVersao=1
2023-02-08,2023,PRIO3,PRIO S.A.,22187,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Dados Operacionais Janeiro/2023,022187IPE080220230104496511-28,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1056933&numSequencia=581663&numVersao=1
2023-02-08,2023,VBBR3,VIBRA ENERGIA S/A,24295,Fato Relevante,,,Mudança na Diretoria Executiva,024295IPE080220230104496511-11,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1056917&numSequencia=581647&numVersao=1
2023-02-08,2023,ENGI11,ENERGISA SA,15253,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Negociações atípicas de valores mobiliários,015253IPE080220230104496511-67,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1056993&numSequencia=581723&numVersao=1
2023-02-09,2023,SBSP3,CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO,14443,Fato Relevante,,,Alteração na Composição da Diretoria,014443IPE090220230104496612-08,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057799&numSequencia=582529&numVersao=1
2023-02-09,2023,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,009512IPE090220230104496612-46,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057787&numSequencia=582517&numVersao=1
2023-02-09,2023,BBDC4,BANCO BRADESCO S.A.,906,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Negociações atípicas de valores mobiliários,000906IPE090220230104496610-98,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057649&numSequencia=582379&numVersao=1
2023-02-09,2023,BBDC4,BANCO BRADESCO S.A.,906,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Report on Economic and Financial Analysis,000906IPE311220220104496611-40,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057718&numSequencia=582448&numVersao=1
2023-02-09,2023,TIMS3,TIM S.A.,24929,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação de Resultados 4T22,024929IPE090220230104496612-41,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057790&numSequencia=582520&numVersao=1
2023-02-09,2023,BBDC4,BANCO BRADESCO S.A.,906,Fato Relevante,,,Guidance,000906IPE090220230104496611-75,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057734&numSequencia=582464&numVersao=1
2023-02-09,2023,LIGT3,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,19879,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia Divulgada na Mídia,019879IPE090220230104496613-71,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057871&numSequencia=582601&numVersao=1
2023-02-09,2023,AZUL4,AZUL S.A.,24112,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Azul Informa Resultados de Tráfego de Janeiro de 2023,024112IPE090220230104496612-83,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057824&numSequencia=582554&numVersao=1
2023-02-09,2023,MULT3,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,20982,Fato Relevante,,,Eleição do Diretor Presidente,020982IPE090220230104496611-60,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057659&numSequencia=582389&numVersao=1
2023-02-09,2023,BBSE3,BB SEGURIDADE PARTICIPAÇÕES S.A.,23159,Fato Relevante,,,Projeções empresariais (Guidance 2023),023159IPE090220230104496604-41,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057282&numSequencia=582012&numVersao=1
2023-02-09,2023,ITSA4,ITAUSA S.A.,7617,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Negociações atípicas de valores mobiliários,007617IPE090220230104496610-91,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057629&numSequencia=582359&numVersao=1
2023-02-09,2023,KLBN11,KLABIN S.A.,12653,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação de Resultados 4T22,012653IPE090220230104496606-37,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1057343&numSequencia=582073&numVersao=1
2023-02-10,2023,LIGT3,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,19879,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Renúncia de Conselheiro de Administração,019879IPE100220230104496711-68,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1058905&numSequencia=583635&numVersao=1
2023-02-10,2023,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Noticia divulgada na midia,020087IPE100220230104496707-56,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1058389&numSequencia=583119&numVersao=1
2023-02-10,2023,VBBR3,VIBRA ENERGIA S/A,24295,Fato Relevante,,,Renúncia de membro do Conselho de Administração,024295IPE100220230104496705-36,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1058160&numSequencia=582890&numVersao=1
2023-02-10,2023,GGBR4,GERDAU S.A.,3980,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Negociações atípicas de valores mobiliários,003980IPE100220230104496711-33,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1058854&numSequencia=583584&numVersao=1
